Time UTC,Hex,Callsign,Altitude,Speed,Latitude,Longitude,Registration,Model,Operator
2025-05-05 09:22:31,C82952,,23000,,-37.95167,145.93295,ZK-NHE,A20N,
2025-05-05 09:22:31,C82952,,,498,,,ZK-NHE,A20N,
2025-05-05 09:22:31,C82952,,,,,,ZK-NHE,A20N,
2025-05-05 09:22:31,C82952,,23025,,-37.95181,145.93449,ZK-NHE,A20N,
2025-05-05 09:22:31,C82952,,,498,,,ZK-NHE,A20N,
2025-05-05 09:22:31,C82952,,23050,,-37.95213,145.93868,ZK-NHE,A20N,
2025-05-05 09:22:31,C82952,,,498,,,ZK-NHE,A20N,
2025-05-05 09:22:31,C82952,,23075,,-37.95227,145.93999,ZK-NHE,A20N,
2025-05-05 09:22:31,C82952,,,,,,ZK-NHE,A20N,
2025-05-05 09:22:31,C82952,,,497,,,ZK-NHE,A20N,
2025-05-05 09:22:31,C82952,,23100,,-37.95250,145.94291,ZK-NHE,A20N,
2025-05-05 09:22:31,C82952,,,,,,ZK-NHE,A20N,
2025-05-05 09:22:31,C82952,,,497,,,ZK-NHE,A20N,
2025-05-05 09:22:31,C82952,,23125,,-37.95259,145.94402,ZK-NHE,A20N,
2025-05-05 09:22:31,C82952,,,497,,,ZK-NHE,A20N,
2025-05-05 09:22:31,C82952,,,,,,ZK-NHE,A20N,
2025-05-05 09:22:31,C82952,,23175,,-37.95277,145.94665,ZK-NHE,A20N,
2025-05-05 09:22:31,C82952,,,497,,,ZK-NHE,A20N,
2025-05-05 09:22:31,C82952,,,,,,ZK-NHE,A20N,
2025-05-05 09:22:31,C82952,,23200,,-37.95292,145.94823,ZK-NHE,A20N,
2025-05-05 09:22:31,C82952,,,496,,,ZK-NHE,A20N,
2025-05-05 09:22:31,C82952,ANZ126,,,,,ZK-NHE,A20N,
2025-05-05 09:22:31,C82952,,23225,,-37.95311,145.95080,ZK-NHE,A20N,
2025-05-05 09:22:31,C82952,,,496,,,ZK-NHE,A20N,
2025-05-05 09:22:31,C82952,,23250,,,,ZK-NHE,A20N,
2025-05-05 09:22:31,C82952,,,,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,23325,,-37.95357,145.95653,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,495,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,23375,,-37.95381,145.95940,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,494,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,23425,,-37.95401,145.96184,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,493,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,23525,,-37.95451,145.96770,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,23600,,-37.95474,145.97086,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,491,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,23650,,-37.95497,145.97353,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,490,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,490,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,23725,,-37.95539,145.97910,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,489,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,23825,,-37.95586,145.98478,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,487,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,23875,,-37.95609,145.98758,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,486,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,24000,,-37.95680,145.99650,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,485,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,24150,,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,485,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,485,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,485,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,485,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,ANZ126,,,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,485,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,486,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,486,,,ZK-NHE,A20N,
2025-05-05 09:23:01,7C63A2,,,,,,VH-TYS,PA44,
2025-05-05 09:23:01,C82952,,,,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,25050,,-37.96605,146.11195,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,23325,,-37.95357,145.95653,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,495,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,23375,,-37.95381,145.95940,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,494,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,23425,,-37.95401,145.96184,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,493,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,23525,,-37.95451,145.96770,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,23600,,-37.95474,145.97086,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,491,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,23650,,-37.95497,145.97353,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,490,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,490,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,23725,,-37.95539,145.97910,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,489,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,23825,,-37.95586,145.98478,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,487,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,23875,,-37.95609,145.98758,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,486,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,24000,,-37.95680,145.99650,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,485,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,24150,,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,485,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,485,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,485,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,485,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,ANZ126,,,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,485,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,486,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,486,,,ZK-NHE,A20N,
2025-05-05 09:23:01,7C63A2,,,,,,VH-TYS,PA44,
2025-05-05 09:23:01,C82952,,,,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,,,,,ZK-NHE,A20N,
2025-05-05 09:23:01,C82952,,25050,,-37.96605,146.11195,ZK-NHE,A20N,
2025-05-05 09:30:30,AC3AB9,,,,,,N88739,ST75,
2025-05-05 09:30:30,AC3AB9,,,,,,N88739,ST75,
2025-05-05 09:36:55,7C7AA5,,13225,,,,VH-YIF,B738,Virgin Australia
2025-05-05 09:36:55,7C7AA5,,13225,,,,VH-YIF,B738,Virgin Australia
2025-05-05 09:37:26,7C7AA5,,,,,,VH-YIF,B738,Virgin Australia
2025-05-05 09:37:26,7C7AA5,,13125,,,,VH-YIF,B738,Virgin Australia
2025-05-05 09:37:26,7C7AA5,,13050,,,,VH-YIF,B738,Virgin Australia
2025-05-05 09:37:26,7C7AA5,,13025,,,,VH-YIF,B738,Virgin Australia
2025-05-05 09:37:26,7C7AA5,,,,,,VH-YIF,B738,Virgin Australia
2025-05-05 09:37:26,7C7AA5,,12500,,,,VH-YIF,B738,Virgin Australia
2025-05-05 09:37:26,7C7AA5,,12450,,,,VH-YIF,B738,Virgin Australia
2025-05-05 09:37:26,7C7AA5,,12400,,,,VH-YIF,B738,Virgin Australia
2025-05-05 09:37:26,7C7AA5,,,,,,VH-YIF,B738,Virgin Australia
2025-05-05 09:37:26,7C7AA5,,13125,,,,VH-YIF,B738,Virgin Australia
2025-05-05 09:37:26,7C7AA5,,13050,,,,VH-YIF,B738,Virgin Australia
2025-05-05 09:37:26,7C7AA5,,13025,,,,VH-YIF,B738,Virgin Australia
2025-05-05 09:37:26,7C7AA5,,,,,,VH-YIF,B738,Virgin Australia
2025-05-05 09:37:26,7C7AA5,,12500,,,,VH-YIF,B738,Virgin Australia
2025-05-05 09:37:26,7C7AA5,,12450,,,,VH-YIF,B738,Virgin Australia
2025-05-05 09:37:26,7C7AA5,,12400,,,,VH-YIF,B738,Virgin Australia
2025-05-05 09:37:56,7C7AA5,,,264,,,VH-YIF,B738,Virgin Australia
2025-05-05 09:37:56,7C7AA5,,,,,,VH-YIF,B738,Virgin Australia
2025-05-05 09:37:56,7C7AA5,,,264,,,VH-YIF,B738,Virgin Australia
2025-05-05 09:37:56,7C7AA5,,,,,,VH-YIF,B738,Virgin Australia
2025-05-05 09:43:21,7C7802,,25200,,,,VH-XZO,B738,Qantas
2025-05-05 09:43:21,7C7802,,25200,,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,25225,,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,25325,,-37.93163,145.68549,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,25325,,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,,496,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,25425,,-37.93254,145.69700,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,25475,,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,25500,,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,25525,,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,25575,,-37.93416,145.71639,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,,498,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,25625,,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,25675,,-37.93506,145.72768,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,25675,,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,25675,,-37.93529,145.73060,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,25700,,-37.93551,145.73322,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,,500,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,,500,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,,500,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,25775,,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,25775,,-37.93621,145.74194,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,,500,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,25800,,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,25800,,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,,500,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,,501,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,25825,,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,25825,,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,,501,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,25850,,-37.93691,145.75006,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,,501,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,25875,,-37.93714,145.75299,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,,501,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,25900,,-37.93739,145.75620,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,,501,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,25225,,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,25325,,-37.93163,145.68549,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,25325,,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,,496,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,25425,,-37.93254,145.69700,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,25475,,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,25500,,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,25525,,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,25575,,-37.93416,145.71639,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,,498,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,25625,,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,25675,,-37.93506,145.72768,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,25675,,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,25675,,-37.93529,145.73060,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,25700,,-37.93551,145.73322,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,,500,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,,500,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,,500,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,25775,,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,25775,,-37.93621,145.74194,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,,500,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,25800,,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,25800,,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,,500,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,,501,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,25825,,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,25825,,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,,501,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,25850,,-37.93691,145.75006,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,,501,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,25875,,-37.93714,145.75299,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,,501,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,25900,,-37.93739,145.75620,VH-XZO,B738,Qantas
2025-05-05 09:43:53,7C7802,,,501,,,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,,501,,,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,25925,,,,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,,500,,,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,25925,,-37.93765,145.75938,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,25925,,,,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,25925,,,,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,25925,500,,,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,25925,,,,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,25950,,,,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,25950,,-37.93790,145.76263,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,,502,,,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,QFA157,,,,,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,26000,,-37.93835,145.76760,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,26000,,,,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,,502,,,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,26025,,,,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,26000,,-37.93858,145.77075,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,,503,,,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,26025,,,,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,26025,,,,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,26050,,,,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,,503,,,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,26050,,-37.93896,145.77574,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,26050,,,,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,26050,,-37.93910,145.77747,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,26075,,-37.93919,145.77866,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,,503,,,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,,501,,,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,25925,,,,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,,500,,,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,25925,,-37.93765,145.75938,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,25925,,,,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,25925,,,,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,25925,500,,,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,25925,,,,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,25950,,,,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,25950,,-37.93790,145.76263,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,,502,,,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,QFA157,,,,,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,26000,,-37.93835,145.76760,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,26000,,,,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,,502,,,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,26025,,,,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,26000,,-37.93858,145.77075,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,,503,,,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,26025,,,,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,26025,,,,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,26050,,,,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,,503,,,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,26050,,-37.93896,145.77574,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,26050,,,,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,26050,,-37.93910,145.77747,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,26075,,-37.93919,145.77866,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C7802,,,503,,,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C045E,,,326,,,,,
2025-05-05 09:44:24,7C7802,,26075,,-37.93932,145.78010,VH-XZO,B738,Qantas
2025-05-05 09:44:23,7C045E,,,326,,,,,
2025-05-05 09:44:24,7C7802,,26075,,-37.93932,145.78010,VH-XZO,B738,Qantas
2025-05-05 09:44:24,7C045E,,,,,,,,
2025-05-05 09:44:26,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:44:26,7C7802,,26100,,,,VH-XZO,B738,Qantas
2025-05-05 09:44:26,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:44:26,7C7802,,,502,,,VH-XZO,B738,Qantas
2025-05-05 09:44:26,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:44:26,7C7802,,26100,,-37.93959,145.78308,VH-XZO,B738,Qantas
2025-05-05 09:44:26,7C7802,,,504,,,VH-XZO,B738,Qantas
2025-05-05 09:44:24,7C045E,,,,,,,,
2025-05-05 09:44:26,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:44:26,7C7802,,26100,,,,VH-XZO,B738,Qantas
2025-05-05 09:44:26,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:44:26,7C7802,,,502,,,VH-XZO,B738,Qantas
2025-05-05 09:44:26,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:44:26,7C7802,,26100,,-37.93959,145.78308,VH-XZO,B738,Qantas
2025-05-05 09:44:26,7C7802,,,504,,,VH-XZO,B738,Qantas
2025-05-05 09:44:26,7C045E,,,326,,,,,
2025-05-05 09:44:27,7C7802,,26125,,-37.93982,145.78630,VH-XZO,B738,Qantas
2025-05-05 09:44:26,7C045E,,,326,,,,,
2025-05-05 09:44:28,7C7802,,26125,,-37.93982,145.78630,VH-XZO,B738,Qantas
2025-05-05 09:44:57,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:44:58,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:44:57,7C045E,,15950,,,,,,
2025-05-05 09:45:00,7C7802,,26150,,,,VH-XZO,B738,Qantas
2025-05-05 09:45:00,7C7802,,26150,,,,VH-XZO,B738,Qantas
2025-05-05 09:45:00,7C7802,,26150,,,,VH-XZO,B738,Qantas
2025-05-05 09:45:00,7C7802,,26150,,-37.94003,145.78893,VH-XZO,B738,Qantas
2025-05-05 09:45:00,7C7802,,,504,,,VH-XZO,B738,Qantas
2025-05-05 09:45:00,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:45:00,7C7802,,26150,,,,VH-XZO,B738,Qantas
2025-05-05 09:45:00,7C7802,,,504,,,VH-XZO,B738,Qantas
2025-05-05 09:45:00,7C7802,,26175,,-37.94028,145.79155,VH-XZO,B738,Qantas
2025-05-05 09:44:58,7C045E,,15950,,,,,,
2025-05-05 09:45:00,7C7802,,26150,,,,VH-XZO,B738,Qantas
2025-05-05 09:45:00,7C7802,,26150,,,,VH-XZO,B738,Qantas
2025-05-05 09:45:00,7C7802,,26150,,,,VH-XZO,B738,Qantas
2025-05-05 09:45:00,7C7802,,26150,,-37.94003,145.78893,VH-XZO,B738,Qantas
2025-05-05 09:45:00,7C7802,,,504,,,VH-XZO,B738,Qantas
2025-05-05 09:45:00,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:45:00,7C7802,,26150,,,,VH-XZO,B738,Qantas
2025-05-05 09:45:00,7C7802,,,504,,,VH-XZO,B738,Qantas
2025-05-05 09:45:00,7C7802,,26175,,-37.94028,145.79155,VH-XZO,B738,Qantas
2025-05-05 09:45:00,7C045E,,,,,,,,
2025-05-05 09:45:03,7C7802,,,504,,,VH-XZO,B738,Qantas
2025-05-05 09:45:03,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:45:03,7C7802,QFA157,26175,,,,VH-XZO,B738,Qantas
2025-05-05 09:45:03,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:45:03,7C7802,,26200,,-37.94054,145.79478,VH-XZO,B738,Qantas
2025-05-05 09:45:03,7C7802,,,,,,VH-XZO,B738,Qantas
2025-05-05 09:45:00,7C045E,,,,,,,,
2025-05-05 09:45:04,7C7802,,,504,,,VH-XZO,B738,Qantas
